id	comment_text	toxicity	gender
5375826	The pharmacist isn't forcing a woman to do anything, she is just going into a business that professes to fill prescriptions, if the pharmacist waits until the woman gets to the counter and then tells her he won't fill her prescription because of religious reasons then he isn't doing his job and he is forcing his religion on her through the inconvenience. Now if he has a big sign out front that says he won't fill certain prescriptions for religious reasons you would have a valid point.	0	0
5376596	Abortion is not defined as anything other than the removal of an implanted embryo, blastocyst or fetus.  There is no such thing as an abortion prior to implant and in fact most zygotes never implant in a woman taking no hormones or using any BC.  When an embryo does not implant that is not a death of a person or a person with a soul.  It certainly is not murder or Mother Nature would be guilty of mass murder every day.  An Embryo is a structure created by the unification of sperm and egg or the insertion of a skin, or other cell, into an evacuated ovum and then stimulated to divide.  So each and every cell in the human body has a potential to become a pluripotent embryo.  When does this structure become a person or have a soul?  No church has been able to adequately define that.  There are some scientifically uniformed bishops who believe human personhood begins with the unification of human sperm and egg.  That is ridiculous as Mother Nature (God) does not murder....	0	0
627303	Here is an example of how anchorage business owners think. I contacted three of them via email to inquire about cost and time estimate. 1 replied(woman owned). The other two did not. Guess who got the business. This is not some odd example. It happens ALL the time.	0	0
5929671	"It’s just a weird series of coincidences based on his not knowing any better that he hired a bunch of Nazis to his staff, won’t distance himself from the Klan, hired Kobach and Hans von Spakovsky and Jeff Sessions and his only governing principle is overturning everything President Black Man did.
Really, it’s sad because he just means well and is in over his head."	0	1
5667693	Man, you are a real piece of work.	0	1
726835	JJ - Ur such a sweetheart. No wonder you can't attract a good man like me.	0	1
6270584	What anger toward women?  I hate double standards.	1	0
5113171	"Always about the ""women and children,"" eh ?

This is the same Sunni–Shia civil war that has been raging since the death of the Islamic prophet, Muhammad, in the year 632.

The best thing that Donnie can do is keep his tiny  hands, flip flopping foreign policies and weaponry out of it.

The US's groper-elect is a lying hypocrite who changes his policies more often than you change your underwear."	1	0
5633418	It would be more fitting to have a woman play Trump.  I vote for Jocelyn Wildenstein.	0	0
6100541	I don’t think that is what he was saying. He was recommending that men join women in outing the jerks.	1	0
5676066	"Black Money.
-
With all the talk of how good and virtuoso Canada is it flooded with the cash of Asian slave labour, toxic pollution which blackens the sky in China and India, to children working 10 hours a day to make an ipad, for men working in asbestos mines in Africa, in coal mines in Pakistan.
Drug money, blood money, mafia money, more over corrupt money because in Asia most of the people who are rich are also corrupt they paid some government official do polluted some river or like Coke-Cola drain all the water out of Rajastan to fill bottles of pop.
Canada is open arms for the corrupt money, the black money of the world used to buy ours houses that were meant for our families, for communities, for our children and elderly.
Canadians will pat themselves on the back and continue on at how virtuous they are."	0	1
5962388	"Not being talked to like a idiot IS ""basic courtesy"".  No one serving a customer should ever make that customer feel like they've asked a stupid question.  Men shouldn't be talked to that way either-and usually we aren't."	1	1
6148010	"yes - suicide by cop.  i just pulled some stats..Wiki : (not sure of the extent of their study  area):
 of 853 homicides in 1 year, over 50% were suicide by cop (homicide just means death at the hand of another)
95% males, mean age 35,  37% were single and 41% were white.
 54% were unemployed and 62% confirmed probable mental health history. 87% stated previously their death wish and 36% were over the legal dui limit of alcohol
  it's become frequent enough that the cops call it a phenomenon and just about everybody understands what is meant when the phrase is said. the key factor is pushing and pushing against the cops til they have no more options but to open fire.
  the police are not the ones in charge and calling the shots - no pun intended. they are reacting because they can't get in front of this thing happening."	0	1
